Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Class_name
-0.7529922243191096,-0.9977349015414186,-1.2392536524622668,-0.3979014966475642,-1.7256440687236896,-2.680466431776279,-0.7535393957055232,-0.9211382580681899,0.42862528716153153,0.26736475844299373,1.222185266502215,2.093754847159536,0.306582343642314,2.4435080020679734,2.217664836246965,0.9906361155309511,5,SEKER
-0.7470721158061745,-1.0080136548119278,-1.2750766861487002,-0.3116200430518354,-1.889649194463252,-3.30624410634869,-0.7475748772196644,-0.9117373293141648,0.746827922607477,0.2541409194563247,1.4227993740600753,2.3575921782544462,0.18483638898445323,2.711814190359326,2.525760609293542,0.8193120953148073,5,SEKER
-0.7465277380118815,-0.9985313069828579,-1.2265685494605667,-0.38615050669150003,-1.7151616171785788,-2.644937275057329,-0.7487476757983446,-0.9108741982965175,0.22920460548946944,0.600389816767836,1.3286590737242931,2.0632452342645884,0.30020834336660135,2.3950875537768894,2.182381153285588,0.5718198544137543,5,SEKER
-0.744792533792573,-0.9890675885208396,-1.2051681143711335,-0.4155609696845227,-1.6402481224134684,-2.403812493004804,-0.7464355871718038,-0.9081244485933144,0.9998428696444778,0.4822064757158812,1.25351706260752,1.947544718024187,0.34238288071967377,2.270246949842609,2.049223887143315,0.642631925731295,5,SEKER
-0.744792533792573,-0.9961514053420649,-1.2566546809993038,-0.3367895956871601,-1.8276094681058839,-3.052557516436659,-0.7470387407265535,-0.9081244485933144,0.6433521161575434,0.603894224540291,1.329355214280485,2.259394113391719,0.21686085188761095,2.5993385841767314,2.4104670677713096,0.9824709935421696,5,SEKER
-0.7441120615497069,-1.0157914155558116,-1.2460616098492576,-0.35079341984241424,-1.7921211989866057,-2.9172557150437584,-0.7454973483088597,-0.9070467297325263,0.291822069352238,0.42964922205714634,1.5528994105619667,2.199058499876882,0.23880461869865025,2.532866750323118,2.339993799968154,0.9228290859681927,5,SEKER
-0.7432954948582675,-0.980553967778434,-1.2150058950110336,-0.39719531665297314,-1.6804670565542652,-2.530567725993017,-0.7437213961754299,-0.9057539232769178,0.6000195649396869,0.23603350168235335,1.1854972230022247,2.0167509912217074,0.30975889291306524,2.3384218904392973,2.128748701819981,0.8316303468608609,5,SEKER
-0.7432614712461243,-1.0023130684942556,-1.2216832501180828,-0.38824543915875115,-1.703500137976649,-2.605952170705364,-0.7442240241377213,-0.9057000671331309,0.26880643044423014,0.34386774077615395,1.419022805894735,2.0570568142260712,0.293307188131124,2.3804670598090483,2.175233080754132,0.948682445161415,5,SEKER
-0.7409138420082362,-1.0075106619015457,-1.252187121622234,-0.32917629566390394,-1.8277227480904104,-3.053000200775524,-0.7430512255590412,-0.9019860750632553,0.4187537872309746,0.5779913656821271,1.511233785687363,2.259700118309393,0.20574791835512163,2.589657931097229,2.4108251985502176,0.986040901889889,5,SEKER
-0.7387703544432079,-1.024533246044595,-1.201610603810997,-0.4040375843902161,-1.6470391324569056,-2.4247972317243254,-0.7428501743741246,-0.8985986156137269,0.4995720877169307,0.9663408376824247,1.7315671105172583,1.968865315221784,0.3162630168337194,2.277665986054216,2.0736842550973664,0.9717933417377954,5,SEKER
-0.737443433569619,-1.0180595409942972,-1.1657704711139116,-0.4518639575613465,-1.5213179408635742,-2.0610933175401374,-0.7426826317200275,-0.8965033232127785,0.39575757119556376,1.1979880543672479,1.6801960887647203,1.7683818741511828,0.3954246965542405,2.0701166717050605,1.845052136475428,0.7250397906110553,5,SEKER
-0.7321357500752633,-1.0066211096248494,-1.2366248769381394,-0.3173995204838279,-1.811801296011355,-2.991466442736165,-0.7364165364567937,-0.8881351483165295,0.39070108174364226,0.9974865058697848,1.6352881495868512,2.2267647152404093,0.19402792766530944,2.532012918433304,2.372320625030189,0.7850852467133226,5,SEKER
-0.7306727347531011,-0.8424684418530459,-1.1955861624217983,-0.37551791133508916,-1.6689284342897912,-2.4935834700673456,-0.7228120729441047,-0.8858321775508146,0.14580460272606452,-1.404894560093637,-0.009310681730374535,1.9898921519395671,0.2845885224572513,2.2798444310777377,2.0978416993005933,0.5658530752999337,5,SEKER
-0.7284952235759296,-0.9234689297917397,-1.0509317643899077,-0.5961130646832916,-1.1099964225588916,-1.1444658211097967,-0.7279053696286581,-0.8824074022557507,0.24508622540021524,0.024942846438163944,0.8110786628802117,1.1931575952398943,0.6195842987704772,1.4955803909450958,1.206150596993201,0.9231367621132295,5,SEKER
-0.727202326314484,-0.9201156437225204,-0.9689634878550875,-0.6915601191434234,-0.8084427426245782,-0.649253723190356,-0.7291116767381577,-0.8803755807758951,-0.18173754602612635,0.51904664547368,0.7957022077906574,0.7791415775166742,0.8084460722843411,1.1212654637385153,0.7619863564558048,-0.029493810529275237,5,SEKER
-0.7269641610294808,-0.9699957740021561,-1.2802112078838086,-0.2245707406070497,-1.9919599609405232,-3.7828673614885036,-0.7285420317142274,-0.8800014308308554,0.477238702050717,0.45308655093021816,1.3170765986003072,2.535640166752546,0.060725783151003014,2.8542230854427806,2.736688730091842,0.8919844674204317,5,SEKER
-0.7262496651744714,-0.925359810547438,-1.2142109393159979,-0.33502511893680104,-1.7502702594528785,-2.7658089230256087,-0.7262969601493254,-0.8788792289276766,0.5574675738771068,0.14965811769157214,0.8627090861181531,2.132211932382191,0.2149777482275126,2.417293598283716,2.2622411554172412,0.956728910818097,5,SEKER
-0.7247186026280227,-0.992793461931083,-1.166806244990868,-0.40511050385414843,-1.579636915955618,-2.2235448737061008,-0.728743082899144,-0.8764757614322187,0.5263967621014018,0.9362334730438716,1.5963835011520044,1.8622926062712317,0.31986289338736423,2.135300500183437,1.9517650633478982,0.8970645293744602,5,SEKER
-0.7240381303851565,-0.9502812463202043,-1.153019618268355,-0.4233799336428732,-1.5314625964467703,-2.088628858045827,-0.723616277683771,-0.875408100433057,0.5689908008241015,0.055889879901808756,1.152249485378276,1.7872677329166915,0.3489705219008014,2.0581753485173206,1.8664583149720433,0.8377340763766804,5,SEKER
-0.7225751150629944,-0.9915546090221772,-1.1177635202030494,-0.4760979557882643,-1.398748212215247,-1.7500527564598727,-0.7276708099129222,-0.8731137667473817,0.49139942272928594,1.1460574556553864,1.615207592741014,1.5971355231978486,0.4248357517143544,1.8669130780408099,1.6521997394830434,1.0207547423410839,5,SEKER
-0.7222348789415614,-0.9562100423842544,-1.2372076927452529,-0.27516376232951195,-1.8593021216834946,-3.17925361260393,-0.7237838203378681,-0.8725804230564593,0.4602796301680872,0.4432272040130356,1.2410425563104173,2.3005546834392447,0.13774437826619107,2.585869090543308,2.4587034548967344,0.6368484834595501,5,SEKER
-0.7221668317172747,-0.8963585433904552,-1.1307229019948217,-0.4543981977455687,-1.4508089038746608,-1.8775024655587484,-0.7202319160710083,-0.8724737643751961,0.5112314233925601,-0.24216030640795919,0.6291895286081791,1.6728461612661742,0.3915510701044853,1.9402502036519462,1.7371857664521395,1.0127601836412807,5,SEKER
-0.7216905011472684,-0.9248987337129212,-1.1069499367980724,-0.48670175852735015,-1.3644142006046216,-1.6694536374196602,-0.7214382231805079,-0.8717272474326222,0.7237033432588819,0.08803215694010028,0.9238158614371769,1.5427734245971427,0.44554605566860306,1.8121535225265866,1.5914484540421632,0.8660294730000867,5,SEKER
-0.7190366594000906,-0.9979537966042705,-1.207084932474338,-0.31742561155921095,-1.7568138715985386,-2.7889426993273756,-0.7232476838447572,-0.8675710829700433,0.5686133153211018,0.9655890707673848,1.738905753552397,2.1398179224012717,0.19192694763836346,2.4076107290894972,2.271070815334752,0.866954721572828,5,SEKER
-0.7170973135079222,-1.001418858875797,-1.2377690126551353,-0.26016385443120715,-1.8765940519946835,-3.250900930751191,-0.7211701549339524,-0.8645370967852478,0.4585664739555168,0.9356985949590266,1.806621392749744,2.3403282818644753,0.10832747108555402,2.615560039204707,2.505437705943728,0.9604526722131523,5,SEKER
-0.7164168412650561,-0.9997235864741362,-1.2470937215118403,-0.24146669668632423,-1.9137372394456318,-3.4113396747549567,-0.7207680525641192,-0.8634731812727218,0.49824471243216917,0.9897130436925311,1.7981689078525553,2.40288798362356,0.08248794275571221,2.6813203368853773,2.579190933799098,0.9531533901041723,5,SEKER
-0.7163487940407695,-0.9336033054676023,-1.255437740069258,-0.22070579139274307,-1.9509444477794764,-3.58189277389184,-0.7163114179651349,-0.863366808014378,0.8155685778625449,0.12722571704568086,1.0907695044571264,2.4554223735861953,0.06230887518711407,2.738235682976787,2.6413566001768563,0.6221078429619671,5,SEKER
-0.7156342981857601,-0.9376039620418508,-1.2465969552553862,-0.23429952353605446,-1.9204623202343962,-3.4414034600320056,-0.7168475544582458,-0.862250089473105,0.2462635681820055,0.37170439110651343,1.1427247808209409,2.4053427238155436,0.07943447544102868,2.6819777685894985,2.582091000919024,0.6851969143604961,5,SEKER
-0.7152600384521837,-0.9349911933129179,-1.0362496741772618,-0.5645622694631173,-1.123837298168191,-1.1701557888870304,-0.717718776259551,-0.8616652878330721,0.6052527679349633,0.6157612358720468,1.120986178636531,1.2022754697745364,0.5763308657260711,1.4772689756861677,1.216080163065126,0.6212503588319018,5,SEKER
-0.714851755106464,-0.9776151851261035,-1.1119639523120042,-0.4533733235755319,-1.4160013581073108,-1.7915713805536362,-0.7190926260231477,-0.8610274369373103,0.42268679158319483,0.9658314718080492,1.5794862839469335,1.6166794897675394,0.3944214136808252,1.8690657637875496,1.6740960228004034,0.8480294107446034,5,SEKER
-0.7146476134336042,-0.9423777373487258,-1.2091036084070226,-0.29733162669612084,-1.783019903305336,-2.883601419157998,-0.7161773838418571,-0.8607085562851259,0.5770568995214852,0.4329285238128765,1.2069649166533731,2.182603507474216,0.162985690175251,2.4418037965865946,2.3208224086648634,0.8745476196931254,5,SEKER
-0.7142053064757412,-0.9916011824398058,-1.2117708033147154,-0.28994324004553873,-1.7961505155856559,-2.9322877065947135,-0.7193271857388838,-0.8600177506052638,0.6125257503848239,1.138548870347216,1.7419697748864373,2.2018065883484064,0.15424394835524305,2.460936187083855,2.3431975651320114,0.8068049791974745,5,SEKER
-0.7138990939664515,-0.8647771088968789,-0.9726459427274354,-0.6467134699600952,-0.8816431341205195,-0.7591890741906118,-0.7132956501913861,-0.8595395825690846,0.6344663937734484,0.015350211519836567,0.43471449896890296,0.8826186072984268,0.7190385841209461,1.1870386090738876,0.8717679860799373,0.39960377240140504,5,SEKER
-0.7124360786442894,-0.8914683345395108,-1.112080130762111,-0.44396977884824973,-1.4279115324991272,-1.82064299386385,-0.710413916540915,-0.8572559275968124,0.36364534959286554,-0.2613475896246901,0.7181085170842257,1.633541752935185,0.38043061796853567,1.880241484141895,1.6930113399172007,0.8324948093281906,5,SEKER
-0.7122659605835728,-0.9614029784497814,-1.133230667676244,-0.4114605462887691,-1.50815605075248,-2.025802615028529,-0.7162444009034961,-0.8569904855864267,0.2215348612683651,0.9107960922832038,1.4433204260481802,1.7541462440831748,0.3294379470725611,1.9985325658732513,1.8289348154752176,0.8956294523272516,5,SEKER
-0.7104627091399776,-0.931935977116518,-1.187970258424941,-0.3143310699337251,-1.7247520363000512,-2.6774247958536423,-0.7119553089586088,-0.8541780697037421,0.21994540505592522,0.42211779776039204,1.1588469127721268,2.085016808425895,0.19005813897006738,2.3298473451554007,2.207552205572432,0.7682750726400075,5,SEKER
-0.7088976229813855,-0.916459630438719,-1.1469405687934713,-0.37891010685100673,-1.5731306894560453,-2.2049095254291027,-0.7098107629861652,-0.851738982539264,0.267237006036532,0.3079169731430883,1.0214837402267563,1.8555079128856464,0.27824487187963415,2.092102430133328,1.9440328242126823,0.9945095182192604,5,SEKER
-0.708727504920669,-0.9379812067246386,-1.132081984583204,-0.39868256068028546,-1.5213943671279457,-2.0612996620934125,-0.7104474250717344,-0.8514739693331029,0.09404076505519605,0.4649752505219341,1.2472012506350694,1.7715041421654931,0.3123330250526614,2.007851393011137,1.8485891867596393,0.8184477691658762,5,SEKER
-0.7082171507385194,-0.8825681544307918,-1.1498241710125108,-0.37231874812602406,-1.5863652979246123,-2.2429573105733,-0.7056221966337363,-0.8506790530750764,0.5185183634268513,-0.3730449346755501,0.6888686905305623,1.876769906242816,0.26767253617847575,2.1119300185864907,1.9682760405557294,1.0260624056521577,5,SEKER
-0.7076047257199399,-0.9824308765088436,-1.1527694272115139,-0.36265368854984437,-1.6032819021585216,-2.2924091199659267,-0.7121898686743449,-0.8497253976752006,0.2908037711661338,1.0235188081386961,1.740484083232931,1.8979726508587018,0.2573442451238203,2.1319026869189326,1.9924861784358114,0.8784640604853411,5,SEKER
-0.7073665604349367,-0.9323318511663565,-1.1548314334618375,-0.35710490978367915,-1.6136551854719443,-2.323199529507684,-0.7089060326540405,-0.8493546035596156,0.5308044623811661,0.42865001006478254,1.207873042476762,1.9115484855940645,0.2511723022291348,2.145070130632292,2.0080056869266376,0.8038290072929075,5,SEKER
-0.7072304659863635,-0.9434582406376957,-1.1327511108474286,-0.39627836491065305,-1.5255546444102734,-2.072557138060392,-0.7105479506641927,-0.8491427392707198,0.6433541264688794,0.7751697440931596,1.3266534594859414,1.7854189186848373,0.30240978928463313,2.0183288989875003,1.864361570133753,1.0564490785732714,5,SEKER
-0.7066520645799274,-0.9707642353930187,-1.1853936723767764,-0.30659686190337143,-1.7286972377651568,-2.6909029440634438,-0.7085374388150268,-0.8482424625348637,0.8246063829048164,0.49535955781426677,1.6274284450937435,2.0959591140738008,0.17530821045973097,2.332113600753547,2.220216782797756,0.9089755005428402,5,SEKER
-0.7051550256456219,-0.9566338604846697,-1.194835267936775,-0.2835518451807007,-1.7719593820149782,-2.8432500981579873,-0.7088055070615823,-0.8459134347613945,0.7154881567778896,0.8376839226384889,1.4972304867454216,2.1626421870178616,0.14497416267910251,2.3978839737336086,2.2975936986133525,0.8150714720536618,5,SEKER
-0.7046446714634723,-0.9379486053322982,-1.1477537161192406,-0.36024548535447476,-1.596676815053614,-2.272989667362479,-0.7068955208048747,-0.8451198103808218,0.6674112323077599,0.5645841398285756,1.306294725260082,1.8890426638489959,0.2528070708625541,2.116151667948335,1.982285367031852,0.9164436708462946,5,SEKER
-0.7040662700570361,-0.9213498392896635,-1.1492888092685036,-0.3552701886471215,-1.6053926514915398,-2.2986452359825416,-0.705287111325542,-0.844220591893484,0.6940317157619457,0.3640556994938556,1.141367117048375,1.9018397934867108,0.24601831331551235,2.127727079037093,1.996905548293222,0.8974170821683717,5,SEKER
-0.7036239630991732,-0.8364977297131311,-1.1448783539171388,-0.35935855230321107,-1.5923139700491513,-2.2602408587213842,-0.7024053776750708,-0.8435331136123896,0.18942517581912097,-0.10820444064367642,0.30370006927004245,1.8793527072386764,0.25393718496708506,2.104088802392779,1.9712233439852016,0.8242769092522014,5,SEKER
-0.7033517742020267,-0.9872838266256855,-1.1743407283255038,-0.3122065080151869,-1.7018265949076101,-2.600403265445063,-0.7090400667773182,-0.8431101186729417,0.7044270412318381,1.2329869938362796,1.857813638569779,2.0531276306873876,0.1833133887426973,2.2801186682779706,2.170696112003728,0.909955047101458,5,SEKER
-0.7014124283098583,-0.9372127453337755,-1.1661049100298757,-0.3186702321442135,-1.6791498499931143,-2.5263198670529827,-0.7034441421304732,-0.8400977911835511,0.39827821404073416,0.5189999067334626,1.3455839987068414,2.017889477322467,0.19207225761189728,2.2394557537417414,2.130060001073064,0.929921369362159,5,SEKER
-0.7003236727212725,-0.936793584575123,-1.103571444350482,-0.4145003162318163,-1.447979989321007,-1.8704073552281928,-0.7037122103770287,-0.8384078200654407,0.3107017268992841,0.7809828225734459,1.3570015650482299,1.6667869653719631,0.3324739519265802,1.8863694983256327,1.7303680913456825,0.9532562929980318,5,SEKER
-0.6986565157262505,-0.959325804023571,-1.1473557425894878,-0.3380889726446453,-1.6218044992622227,-2.347643251983682,-0.7011655620347519,-0.8358216650883433,0.7183381479515661,0.6087712706642351,1.6220560740971326,1.9272584972254498,0.2209268331498878,2.1410559194623064,2.0259825436466716,0.8992961898631083,5,SEKER
-0.6985204212776773,-0.9470350791115302,-1.1494850147684388,-0.3353878070251547,-1.628918811869522,-2.3691688046198482,-0.7022378350209737,-0.8356106364562549,0.1856611500666756,0.8426310744548052,1.4920324441726918,1.9405228365703184,0.2152111967339663,2.1541425446073625,2.0411755515827976,0.967877786982158,5,SEKER
-0.6985204212776773,-0.9308275297769708,-1.1546313414393157,-0.32629843545185483,-1.6490269559979067,-2.4309711920988706,-0.7011990705655713,-0.8356106364562549,0.9032492855473528,0.6414470835495707,1.3203564309680227,1.97044388695257,0.20318940735845087,2.184447686396405,2.0754966788885505,0.9249870593770528,5,SEKER
-0.6982822559926741,-0.8899220970742603,-1.105023484113425,-0.402898984836588,-1.4649212052573086,-1.9131991324724678,-0.6959047226961012,-0.8352413675788727,0.3929203847573408,-0.33245109842754755,0.9023732148034146,1.6884926796648727,0.31775431132315984,1.9031383901295278,1.7548038928003935,0.8518279869809323,5,SEKER
-0.696479004549079,-0.9194636158757278,-1.0821845645003623,-0.4333635666965848,-1.3838190734991092,-1.7146812500802242,-0.6992220672472249,-0.8324467630901811,0.6557877764372293,0.6517882777204599,1.2309679400317461,1.573394161938193,0.3610410969151478,1.7877637295535576,1.625640213817954,0.952282871598006,5,SEKER
-0.6963769337126491,-0.9566664618770095,-1.11264156399459,-0.3871667397190778,-1.4984301687796917,-2.000033965799352,-0.7008974937881964,-0.8322886459331349,0.454297352037804,0.995538683252993,1.626951787900231,1.7440347450674851,0.28946321804765146,1.95343949881153,1.8174961876952358,1.0331453951779863,5,SEKER
-0.6952201308997766,-0.8858469230318065,-1.1857999081902546,-0.25223200225475045,-1.789943999856122,-2.9091673983968276,-0.6953685862029902,-0.8304971599942219,1.2001725762901487,0.151068118913303,0.9043894810041347,2.1768664101635893,0.11271713008329316,2.388971883769348,2.314143103663515,0.3602547538598781,5,SEKER
-0.6949819656147735,-0.9220810419464239,-0.9862322191568695,-0.5595371554332076,-1.0318540315460292,-1.0047503167404193,-0.6991885587164054,-0.8301284405864723,0.6024533755071183,0.9329150860917741,1.279819544660394,1.0721402270663072,0.5761493099998671,1.319605502889863,1.074963080135606,0.3344352781028106,5,SEKER
-0.6923961710918822,-0.94052411532713,-1.1057654468271045,-0.382277658732856,-1.4913225814163924,-1.9813657204856367,-0.6961057738810178,-0.8261277448325602,0.36486116914500494,0.8337284872803511,1.5120401570407136,1.73173617156817,0.28361773519349937,1.9327074384206608,1.8035939870785669,0.979965138682635,5,SEKER
-0.6921580058068791,-0.9339805501503895,-1.119031674341658,-0.35994233713705254,-1.543046071640778,-2.1204338218059595,-0.6952010435488931,-0.8257594936472867,0.6056810409452634,0.7050503524033033,1.4459188620048233,1.8083399803316267,0.2515011800121158,2.0076528033974093,1.890374898817284,0.9491084105838439,5,SEKER
-0.6918858169097327,-0.9079506670380755,-1.217620789914694,-0.19708911981325983,-1.907281536433642,-3.3827822181415055,-0.6952345520797125,-0.8253386834027219,1.0153085823069912,0.7636048653832018,1.1773491298860383,2.3926188891214264,0.021088427154912763,2.6086207666962093,2.567063873970957,0.9740889670385755,5,SEKER
-0.6913414391154398,-0.923617964728149,-1.2310300953358477,-0.16806883427295613,-1.9618369677154286,-3.633865354050573,-0.6936931596620187,-0.8244972172496998,0.39486283124066723,0.5712688144401666,1.348395767094193,2.479183820790531,-0.012883546527206014,2.7003669163713897,2.669543721079954,0.7696641896009501,5,SEKER
-0.689810376568991,-0.9052913248915145,-1.1307536416010404,-0.33043470588987683,-1.599695183248457,-2.281846100528914,-0.6918836989977694,-0.8221316957941954,0.8239978093501581,0.5164025797626427,1.1794706736682967,1.8909756497911803,0.21157439395953412,2.0846925398127927,1.9844929178423427,0.8329725400045812,5,SEKER
-0.6897763529568477,-0.9556232173221412,-1.1639092343296016,-0.2787108932266967,-1.720322470586487,-2.662371251388893,-0.6938271937852964,-0.8220791471019688,0.4659289941206195,0.8962390634513541,1.7129027473289353,2.084031523765191,0.13454676487298248,2.2802189585900146,2.206412291389264,0.9537423439224728,5,SEKER
-0.6890958807139816,-0.9499272883462316,-1.1034805106204124,-0.37214431225843925,-1.4992045237003104,-2.0020761114673253,-0.6928554463915328,-0.8210283415555831,0.5346244734084592,0.8393840463887887,1.661240172085225,1.740740492559362,0.27089126598827357,1.93439135612019,1.8137712574208409,0.8945792567519131,5,SEKER
-0.6890618571018383,-0.9322573336981518,-1.127545042058444,-0.33176623931864707,-1.5921535928360073,-2.259773393571594,-0.6921852757751442,-0.8209758096903487,1.0419624117912651,0.717139455067807,1.4725697265064452,1.8775743180465418,0.21496780173279398,2.0696371348599163,1.969193921641112,0.7770277396634521,5,SEKER
-0.6889597862654084,-0.9373571229284228,-1.16530249262073,-0.27198645297460355,-1.7304186864134206,-2.6968050264670422,-0.6929894805148106,-0.8208182188997916,-0.07461464728004762,0.8911498323475415,1.5283139922605828,2.097776529628261,0.12697132334515362,2.2924414906916275,2.2223211397012506,0.8803663339909552,5,SEKER
-0.6879390779011092,-0.9169952247414416,-1.1455608805619615,-0.2966193683624814,-1.6661781004023493,-2.4848427673362243,-0.6907444089499087,-0.8192427072134602,0.8164647194235708,0.6549264237353591,1.3279262395292846,1.9890589410736166,0.16722677793724752,2.1791928419614472,2.0968837904693958,0.6724616626654374,5,SEKER
-0.6877009126161061,-0.865349961933704,-1.1827784738584588,-0.2354396310861345,-1.8028038203228642,-2.957290027105109,-0.6883653032617291,-0.818875191414183,1.084756977247659,0.24517246013052083,0.8040984322714675,2.2101704650564877,0.07985476250645428,2.40582955871444,2.352951864278731,0.7303053668392855,5,SEKER
-0.6872586056582431,-0.889032544797564,-1.0392420006635243,-0.45775027015285574,-1.270539089408062,-1.461842229600575,-0.6876951326453404,-0.8181927659876755,-0.06664150034946231,0.20140490551183027,1.0488332926089448,1.3999132608578524,0.4094462044343209,1.6043906595459865,1.4328768216349153,0.5414909815656725,5,SEKER
-0.6865441098032337,-0.9290530825653419,-1.1600276514578227,-0.2740215228849832,-1.7184302431101321,-2.6559660493925126,-0.6892700335938537,-0.8170906716411052,0.6419033153476122,0.6382863609551525,1.4750557388635372,2.0830431968828407,0.12634066848825712,2.2717333496778993,2.2052689322345946,1.015677205706777,5,SEKER
-0.6860337556210842,-0.9094177296933591,-1.0818369240648738,-0.39524173035769633,-1.4302759533759144,-1.8264549004951045,-0.6883653032617291,-0.8163036769216256,0.7323727097678709,0.5623395025986722,1.2761405208790437,1.6400762039452261,0.30424825346666773,1.8299594924350064,1.7003472431869102,0.9290995398631843,5,SEKER
-0.6848429291960684,-0.8540698801841916,-1.174770533435494,-0.24202255010434193,-1.7809758044642128,-2.876099230506343,-0.683305515107995,-0.8144680536264496,0.5751270978743184,-0.17515129025759965,0.7318042916729306,2.1818085119542285,0.08330794372166818,2.369597831671998,2.319896699997768,0.9512209246672321,5,SEKER
-0.6846728111353519,-0.9237716570063222,-1.1044371078381017,-0.35302560684885453,-1.5238549577497411,-2.06795192323966,-0.6874605729296044,-0.8142059013995916,0.38525850325577143,0.6482045039783186,1.4461895765211985,1.7753643881296064,0.24468072876160385,1.9588012875956942,1.8529632849119027,0.8235388242566363,5,SEKER
-0.6843665986260622,-0.869974702304169,-1.1477841395255113,-0.2833189481649642,-1.6853898370971663,-2.546502929104909,-0.6824678018375091,-0.8137340775475438,0.5492559681400114,-0.2437776596036329,0.8966864716453646,2.025999596934593,0.14304717314185125,2.208546605701751,2.1394040447098277,0.8767416711161912,5,SEKER
-0.6839242916681991,-0.8698163526842326,-1.2843180130792078,-0.0469638822062343,-2.177147553516506,-4.938185951029756,-0.6846458563407722,-0.8130526680058671,0.3165253074675115,0.25355645618231376,0.9012582925628322,2.869852624960409,-0.17409055533875997,3.1136216247698,3.1391761177284354,0.9044834795771592,5,SEKER
-0.6837881972196259,-0.7765344545170245,-1.0867125386837115,-0.3738902789216817,-1.4654825322205733,-1.9146295024209923,-0.6783462525467191,-0.8128430305782115,0.4285511254636391,-0.912742418730723,0.007631547044403489,1.6818728769971363,0.28076489345025735,1.8656494322867319,1.7473476447622553,0.6191995415072152,5,SEKER
-0.6825293235703236,-0.8299215631440506,-1.1088244453010783,-0.3371373342515629,-1.5508829245147213,-2.1421757481640404,-0.6804572899883433,-0.8109044872584955,0.3447206570738228,-0.27694881273579885,0.5275116435699941,1.814323673215189,0.2230177348108843,1.9925130157728088,1.8971724712486526,0.7669992162008027,5,SEKER
